image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_149.jpg,dog,art_painting,-2.8740163,-7.453834,-9.858994,-15.104555,dog,horse,0.0698297
art_painting/dog/pic_121.jpg,dog,art_painting,0.7333075,-5.361079,-15.407465,-14.598829,dog,horse,5.5611267
art_painting/dog/pic_017.jpg,dog,art_painting,4.439113,-0.29702932,-15.053901,-10.966888,dog,elephant,4.0116954
art_painting/dog/pic_105.jpg,dog,art_painting,5.890579,-3.054545,-19.437275,-10.884722,dog,elephant,5.613774
art_painting/dog/pic_220.jpg,dog,art_painting,4.5048103,-3.5465546,-18.486603,-12.586156,dog,elephant,9.880836
art_painting/dog/pic_059.jpg,dog,art_painting,-2.3994918,-5.9956574,-14.61682,-13.968413,dog,horse,3.9044757
art_painting/dog/pic_210.jpg,dog,art_painting,-3.6679335,-4.3105607,-13.463368,-13.960193,dog,horse,3.7956097
art_painting/dog/pic_026.jpg,dog,art_painting,-1.377752,9.894531,7.591462,-5.540145,giraffe,giraffe,-7.056723
art_painting/dog/pic_297.jpg,dog,art_painting,2.7570796,-5.600946,-16.511879,-13.014208,dog,dog,7.8702493
art_painting/dog/pic_213.jpg,dog,art_painting,2.654416,-6.2956223,-16.422358,-14.048132,dog,dog,6.893946
art_painting/dog/pic_024.jpg,dog,art_painting,-2.0573683,-8.740541,-16.163473,-15.332864,dog,horse,6.9619794
art_painting/dog/pic_257.jpg,dog,art_painting,5.429525,-8.903056,-18.76494,-14.348561,dog,dog,9.527638
art_painting/dog/pic_092.jpg,dog,art_painting,-0.18400425,-1.8836112,-13.892055,-13.341284,dog,horse,4.965168
art_painting/dog/pic_016.jpg,dog,art_painting,-1.3161399,-2.8876474,-20.530256,2.5989869,dog,horse,1.2000191
art_painting/dog/pic_268.jpg,dog,art_painting,5.3432527,0.07128459,-6.382493,4.1852417,elephant,elephant,-1.9583758
art_painting/dog/pic_378.jpg,dog,art_painting,-1.1820743,-1.719248,-14.332936,-13.360293,dog,horse,3.5259178
art_painting/dog/pic_261.jpg,dog,art_painting,0.33555818,4.6112905,-14.271477,-10.667521,dog,giraffe,0.533494
art_painting/dog/pic_107.jpg,dog,art_painting,4.496873,-3.7352939,-18.519157,-12.534649,dog,elephant,10.310963
art_painting/elephant/pic_147.jpg,elephant,art_painting,2.2504091,9.057291,6.6902156,-3.1406069,giraffe,giraffe,-1.3280954
art_painting/elephant/pic_251.jpg,elephant,art_painting,3.6890225,-6.2124267,-7.458655,-16.156301,elephant,dog,0.8623259
art_painting/elephant/pic_065.jpg,elephant,art_painting,-2.9496088,-0.6127278,-2.0977445,-16.378912,horse,horse,-1.865969
art_painting/elephant/pic_231.jpg,elephant,art_painting,-3.2780824,0.08098024,-1.5026382,-17.58694,giraffe,horse,-1.8012884
art_painting/elephant/pic_005.jpg,elephant,art_painting,3.909532,8.209322,3.5167732,-0.4379137,elephant,elephant,2.3125603
art_painting/elephant/pic_200.jpg,elephant,art_painting,4.3616557,4.3363833,3.352307,-0.20854908,elephant,elephant,3.6823444
art_painting/elephant/pic_172.jpg,elephant,art_painting,-5.656235,-1.612176,-1.8651422,-18.430542,horse,horse,-4.1048045
art_painting/elephant/pic_032.jpg,elephant,art_painting,7.125361,1.1647949,-4.692111,3.4978473,elephant,elephant,3.3126724
art_painting/elephant/pic_143.jpg,elephant,art_painting,8.169674,0.82609725,2.3617637,2.592371,elephant,elephant,5.3983917
art_painting/elephant/pic_017.jpg,elephant,art_painting,16.656855,1.646739,1.2526083,2.5944743,elephant,elephant,13.77409
