image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_104.jpg,dog,art_painting,-3.2928424,-0.9449844,-8.740077,5.924647,dog,dog,8.337224
art_painting/dog/pic_110.jpg,dog,art_painting,-3.9326992,-2.179487,-9.545076,5.8623533,dog,dog,9.171396
art_painting/dog/pic_378.jpg,dog,art_painting,-3.9052868,-2.3782146,-8.279664,6.1142635,dog,dog,8.8300495
art_painting/dog/pic_368.jpg,dog,art_painting,-2.7867372,-1.766321,-10.199801,4.4283085,dog,dog,6.901426
art_painting/dog/pic_168.jpg,dog,art_painting,-3.096804,-1.2532766,-10.463851,5.680176,dog,dog,8.164833
art_painting/dog/pic_060.jpg,dog,art_painting,-3.7386208,-1.8716574,-8.350481,4.942409,dog,dog,8.931098
art_painting/dog/pic_173.jpg,dog,art_painting,-3.917307,-1.5248473,-7.9626102,5.3897614,dog,dog,9.234144
art_painting/dog/pic_301.jpg,dog,art_painting,-3.6955366,-2.1477876,-9.199841,5.802112,dog,dog,9.330276
art_painting/dog/pic_274.jpg,dog,art_painting,-1.3066927,-1.3017609,-11.091559,4.7625947,dog,dog,4.5221357
art_painting/dog/pic_169.jpg,dog,art_painting,-3.493997,-1.9375293,-9.288344,5.8420258,dog,dog,8.644331
art_painting/dog/pic_035.jpg,dog,art_painting,-3.4349217,-2.0256298,-10.022243,6.2546263,dog,dog,8.382994
art_painting/dog/pic_221.jpg,dog,art_painting,-3.3146112,-2.1710377,-6.96788,5.2394776,dog,dog,8.989281
art_painting/dog/pic_089.jpg,dog,art_painting,-3.650683,-1.620228,-9.630381,5.332753,dog,dog,8.915191
art_painting/dog/pic_028.jpg,dog,art_painting,-3.3295345,-1.929419,-8.81412,4.546517,dog,dog,8.007338
art_painting/dog/pic_212.jpg,dog,art_painting,-4.2078395,-2.2207172,-9.055078,6.6696954,dog,dog,9.596886
art_painting/dog/pic_308.jpg,dog,art_painting,-3.7046132,-1.508579,-8.459363,5.0534906,dog,dog,8.889007
art_painting/dog/pic_194.jpg,dog,art_painting,-3.584796,-1.914232,-9.223665,7.1919174,dog,dog,8.425714
art_painting/dog/pic_090.jpg,dog,art_painting,-3.058051,-1.5391576,-9.9750395,5.4268093,dog,dog,7.9120274
art_painting/elephant/pic_132.jpg,elephant,art_painting,-2.900014,-4.379216,2.2187562,-14.915669,elephant,dog,8.193792
art_painting/elephant/pic_217.jpg,elephant,art_painting,-3.5388045,-4.8016434,3.2713366,-15.402198,elephant,dog,9.751751
art_painting/elephant/pic_244.jpg,elephant,art_painting,-2.7177122,-3.492232,2.823721,-14.702831,elephant,dog,8.682832
art_painting/elephant/pic_224.jpg,elephant,art_painting,-3.6695814,-5.0196133,4.3315916,-15.366819,elephant,dog,9.662098
art_painting/elephant/pic_006.jpg,elephant,art_painting,-2.8643255,-4.2484436,3.9720018,-16.143621,elephant,dog,8.354302
art_painting/elephant/pic_188.jpg,elephant,art_painting,-3.6530294,-2.273202,-14.362307,-14.542316,dog,dog,-3.26693
art_painting/elephant/pic_162.jpg,elephant,art_painting,-3.4949398,-4.6699166,3.5825374,-14.578616,elephant,dog,9.681349
art_painting/elephant/pic_022.jpg,elephant,art_painting,-3.4581494,-4.676241,3.8442452,-15.826025,elephant,dog,9.224202
