image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_276.jpg,dog,art_painting,5.0166855,5.991527,6.524062,0.35997072,dog,elephant,11.046179
art_painting/dog/pic_155.jpg,dog,art_painting,-0.115876436,11.493633,7.1684313,0.53547657,dog,person,10.659849
art_painting/dog/pic_177.jpg,dog,art_painting,-2.3093228,3.6024003,4.5104136,-3.618376,dog,person,8.867247
art_painting/dog/pic_350.jpg,dog,art_painting,4.5204587,10.139813,6.437666,-0.66723216,dog,person,10.753678
art_painting/dog/pic_290.jpg,dog,art_painting,3.629416,6.622638,4.5783725,-3.2923336,dog,person,10.727146
art_painting/dog/pic_266.jpg,dog,art_painting,4.321549,4.5348167,5.1355095,-2.8073473,dog,elephant,10.712295
art_painting/dog/pic_099.jpg,dog,art_painting,3.8260121,3.147914,7.71203,-2.3877554,dog,person,12.8634815
art_painting/dog/pic_028.jpg,dog,art_painting,5.9571705,9.580425,6.4309893,-0.75576407,dog,elephant,11.481141
art_painting/dog/pic_035.jpg,dog,art_painting,2.026195,8.452562,4.489693,-3.6425927,dog,person,10.977181
art_painting/dog/pic_096.jpg,dog,art_painting,-0.34878695,6.499529,4.3476386,-3.7400699,dog,person,8.686765
art_painting/dog/pic_166.jpg,dog,art_painting,1.3199437,0.41408503,9.036704,-2.0061028,dog,person,11.162571
art_painting/dog/pic_168.jpg,dog,art_painting,1.3257701,6.320291,6.3891983,-2.7556589,dog,person,11.086478
art_painting/dog/pic_194.jpg,dog,art_painting,3.4749618,5.016752,4.2759843,-1.2620345,dog,person,11.152116
art_painting/dog/pic_212.jpg,dog,art_painting,4.2407675,5.2327275,6.6118875,-1.3785535,dog,person,11.476948
art_painting/dog/pic_340.jpg,dog,art_painting,2.4646764,1.0319991,6.662194,-2.1373594,dog,person,10.884609
art_painting/dog/pic_089.jpg,dog,art_painting,1.9552102,5.1271877,4.8526583,-3.3277595,dog,person,12.0190325
art_painting/dog/pic_164.jpg,dog,art_painting,5.229783,5.698496,4.371727,-1.3932625,dog,elephant,11.148505
art_painting/dog/pic_191.jpg,dog,art_painting,2.4308085,4.0087633,4.3014464,-1.2298015,dog,person,10.452835
art_painting/dog/pic_086.jpg,dog,art_painting,1.9112821,2.54892,7.7685685,-2.4500139,dog,person,11.63758
art_painting/dog/pic_249.jpg,dog,art_painting,3.6296763,-10.72395,10.164254,-1.4110925,dog,giraffe,6.732306
art_painting/dog/pic_051.jpg,dog,art_painting,5.928018,9.247427,6.5201616,-0.6719843,dog,elephant,11.851945
art_painting/dog/pic_198.jpg,dog,art_painting,0.38316536,2.9087474,10.109181,-1.3714997,dog,person,8.500642
art_painting/dog/pic_118.jpg,dog,art_painting,-0.8314282,4.0197663,6.257108,-1.2773619,dog,person,9.909216
art_painting/elephant/pic_151.jpg,elephant,art_painting,62.870502,22.077051,30.51403,-17.846188,elephant,elephant,11.204385
art_painting/elephant/pic_035.jpg,elephant,art_painting,58.520813,14.794602,31.876236,-17.288515,elephant,elephant,10.658009
art_painting/elephant/pic_055.jpg,elephant,art_painting,52.161755,16.566652,33.08568,-18.647694,elephant,elephant,11.086271
art_painting/elephant/pic_137.jpg,elephant,art_painting,59.964603,18.70271,31.409986,-18.28487,elephant,elephant,11.516237
art_painting/elephant/pic_249.jpg,elephant,art_painting,49.314857,16.301384,28.04789,-16.474508,elephant,elephant,9.807123
art_painting/elephant/pic_192.jpg,elephant,art_painting,60.49758,22.43484,31.446398,-17.743633,elephant,elephant,11.691368
art_painting/elephant/pic_003.jpg,elephant,art_painting,38.18457,18.015215,27.081158,-15.096326,elephant,elephant,8.957133
art_painting/elephant/pic_173.jpg,elephant,art_painting,61.101967,18.404997,30.463852,-18.223082,elephant,elephant,10.877108
art_painting/elephant/pic_042.jpg,elephant,art_painting,61.773308,19.092663,32.18305,-18.032217,elephant,elephant,11.621841
art_painting/elephant/pic_006.jpg,elephant,art_painting,58.33916,17.151054,32.06775,-17.995628,elephant,elephant,10.880454
art_painting/elephant/pic_209.jpg,elephant,art_painting,56.292953,17.338593,32.50422,-18.279352,elephant,elephant,10.770765
art_painting/elephant/pic_083.jpg,elephant,art_painting,59.216766,19.882446,30.920433,-17.104666,elephant,elephant,10.3464155
art_painting/elephant/pic_132.jpg,elephant,art_painting,56.883022,18.96791,29.115765,-16.571867,elephant,elephant,11.157286
art_painting/elephant/pic_024.jpg,elephant,art_painting,60.33427,19.273882,32.3727,-18.177242,elephant,elephant,10.987817
art_painting/elephant/pic_205.jpg,elephant,art_painting,46.91735,19.76062,28.585258,-15.670973,elephant,elephant,6.705983
art_painting/elephant/pic_057.jpg,elephant,art_painting,53.92024,19.451025,29.29713,-16.258455,elephant,elephant,9.977412
art_painting/elephant/pic_240.jpg,elephant,art_painting,31.856964,22.98751,27.019167,-15.026906,elephant,elephant,7.6812654
art_painting/elephant/pic_022.jpg,elephant,art_painting,62.013714,19.689272,31.686401,-18.302166,elephant,elephant,12.136288
art_painting/elephant/pic_220.jpg,elephant,art_painting,51.473816,21.749405,31.719923,-16.714676,elephant,elephant,11.033848
art_painting/elephant/pic_234.jpg,elephant,art_painting,55.818474,17.541204,32.60323,-17.546036,elephant,elephant,10.354492
art_painting/elephant/pic_222.jpg,elephant,art_painting,58.242344,17.473677,32.32809,-17.401001,elephant,elephant,10.931421
art_painting/elephant/pic_175.jpg,elephant,art_painting,58.78717,21.69088,32.144707,-17.300718,elephant,elephant,10.80854
art_painting/elephant/pic_070.jpg,elephant,art_painting,59.65041,15.070178,32.434067,-18.372717,elephant,elephant,10.736314
art_painting/giraffe/pic_050.jpg,giraffe,art_painting,2.4596877,-48.751087,-2.9362586,29.375706,giraffe,giraffe,11.481029
art_painting/giraffe/pic_085.jpg,giraffe,art_painting,-1.5078254,-35.14189,-1.3624501,29.00321,giraffe,giraffe,9.523269
art_painting/giraffe/pic_139.jpg,giraffe,art_painting,4.3700886,-44.680763,-3.028969,29.662663,giraffe,giraffe,12.904618
art_painting/giraffe/pic_270.jpg,giraffe,art_painting,1.7246912,-38.98308,-4.4160223,24.712467,giraffe,giraffe,11.550913
art_painting/giraffe/pic_118.jpg,giraffe,art_painting,-0.9762584,-34.40799,-1.7815223,30.431047,giraffe,giraffe,9.273207
art_painting/giraffe/pic_121.jpg,giraffe,art_painting,4.6904917,-42.359825,-3.1469696,29.985052,giraffe,giraffe,12.477741
art_painting/giraffe/pic_235.jpg,giraffe,art_painting,0.35031724,-41.30674,-3.8728604,24.59294,giraffe,giraffe,11.244548
art_painting/giraffe/pic_103.jpg,giraffe,art_painting,2.0797834,-37.121315,-4.5586486,24.940643,giraffe,giraffe,10.710335
art_painting/giraffe/pic_028.jpg,giraffe,art_painting,1.2100298,-33.632694,-6.1977468,25.418756,giraffe,giraffe,8.615359
art_painting/giraffe/pic_159.jpg,giraffe,art_painting,0.9814038,-38.94666,-2.3672855,30.391142,giraffe,giraffe,11.329599
art_painting/giraffe/pic_307.jpg,giraffe,art_painting,-0.39415538,-37.799732,-3.8701448,25.10467,giraffe,giraffe,11.700244
art_painting/giraffe/pic_230.jpg,giraffe,art_painting,-1.9326284,-22.230669,-0.70219654,23.248264,giraffe,giraffe,5.558954
art_painting/giraffe/pic_265.jpg,giraffe,art_painting,5.1650286,-42.085052,13.64037,23.03791,giraffe,giraffe,1.5826035
art_painting/giraffe/pic_261.jpg,giraffe,art_painting,-0.3251772,-42.436073,-2.1989293,30.042583,giraffe,giraffe,10.942349
