image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_104.jpg,dog,art_painting,-2.088154,-26.343122,-18.884577,5.004702,dog,dog,11.834442
art_painting/dog/pic_110.jpg,dog,art_painting,-0.6188805,-22.611835,-20.88727,5.5292535,dog,dog,13.049101
art_painting/dog/pic_378.jpg,dog,art_painting,-7.2733364,-25.538734,-18.528728,5.7433276,dog,dog,11.338994
art_painting/dog/pic_368.jpg,dog,art_painting,-1.5885863,-21.742233,-21.125656,5.491091,dog,dog,11.880057
art_painting/dog/pic_168.jpg,dog,art_painting,-3.1108577,-23.313612,-19.921333,5.4135733,dog,dog,12.048247
art_painting/dog/pic_060.jpg,dog,art_painting,-7.1500273,-25.256721,-18.838503,5.943927,dog,dog,12.265361
art_painting/dog/pic_173.jpg,dog,art_painting,3.9903524,-20.912373,-20.05612,6.1131124,dog,dog,10.145529
art_painting/dog/pic_301.jpg,dog,art_painting,-0.44165003,-21.178513,-20.069738,5.784504,dog,dog,12.418154
art_painting/dog/pic_274.jpg,dog,art_painting,-0.25115275,-22.397158,-20.027185,3.3363435,dog,dog,9.936385
art_painting/dog/pic_169.jpg,dog,art_painting,-1.4333882,-25.474026,-20.946646,4.360861,dog,dog,12.085785
art_painting/dog/pic_035.jpg,dog,art_painting,-3.8389275,-23.22904,-20.809984,3.8987896,dog,dog,11.097696
art_painting/dog/pic_221.jpg,dog,art_painting,-4.6291637,-19.322176,-18.587788,8.303223,dog,dog,10.809914
art_painting/dog/pic_089.jpg,dog,art_painting,-0.40919328,-25.248964,-20.451311,4.056599,dog,dog,13.042822
art_painting/dog/pic_028.jpg,dog,art_painting,-8.372991,-25.843182,-19.09874,5.8624024,dog,dog,11.476764
art_painting/dog/pic_212.jpg,dog,art_painting,-2.1403935,-23.302921,-19.47108,5.8577456,dog,dog,13.5436325
art_painting/dog/pic_308.jpg,dog,art_painting,-5.269374,-24.746809,-19.168615,5.9675856,dog,dog,12.014243
art_painting/dog/pic_194.jpg,dog,art_painting,-1.2270575,-24.02315,-19.2969,4.8841805,dog,dog,11.430549
art_painting/dog/pic_090.jpg,dog,art_painting,0.29951167,-21.187923,-20.69524,3.931818,dog,dog,11.763047
art_painting/elephant/pic_132.jpg,elephant,art_painting,-57.537365,13.24712,-22.881231,-16.251652,elephant,elephant,11.227621
art_painting/elephant/pic_217.jpg,elephant,art_painting,-65.11256,14.506546,-21.916288,-18.914728,elephant,elephant,12.58356
art_painting/elephant/pic_244.jpg,elephant,art_painting,-62.567837,14.535099,-22.090237,-18.469442,elephant,elephant,11.824032
art_painting/elephant/pic_224.jpg,elephant,art_painting,-58.126095,13.823465,-20.300327,-20.010902,elephant,elephant,12.091729
art_painting/elephant/pic_006.jpg,elephant,art_painting,-63.161457,14.231974,-21.09411,-19.141796,elephant,elephant,12.858676
art_painting/elephant/pic_188.jpg,elephant,art_painting,-51.41539,10.234398,-23.608822,-15.888499,elephant,elephant,8.707253
art_painting/elephant/pic_162.jpg,elephant,art_painting,-58.85863,14.17309,-20.593351,-19.273108,elephant,elephant,12.496265
art_painting/elephant/pic_022.jpg,elephant,art_painting,-63.947582,16.069754,-21.539421,-19.181784,elephant,elephant,12.140776
art_painting/elephant/pic_222.jpg,elephant,art_painting,-55.427067,16.773233,-19.815979,-19.486794,elephant,elephant,10.833382
art_painting/elephant/pic_011.jpg,elephant,art_painting,-59.601048,12.509773,-20.189272,-19.255468,elephant,elephant,11.81879
art_painting/elephant/pic_146.jpg,elephant,art_painting,-59.794727,16.966343,-20.198755,-18.473001,elephant,elephant,11.560855
art_painting/elephant/pic_048.jpg,elephant,art_painting,-61.400776,14.246597,-20.561474,-19.961582,elephant,elephant,11.980533
art_painting/elephant/pic_042.jpg,elephant,art_painting,-61.861702,14.271608,-20.903378,-19.625673,elephant,elephant,12.70914
art_painting/elephant/pic_234.jpg,elephant,art_painting,-62.08754,11.73967,-21.16087,-18.509457,elephant,elephant,12.513582
art_painting/elephant/pic_012.jpg,elephant,art_painting,-59.73499,15.1313,-20.222015,-19.504103,elephant,elephant,12.301019
art_painting/elephant/pic_003.jpg,elephant,art_painting,-45.39275,10.589735,-19.240301,-17.765657,elephant,elephant,9.520275
art_painting/elephant/pic_070.jpg,elephant,art_painting,-60.087708,15.399282,-20.264996,-18.244778,elephant,elephant,11.580111
art_painting/elephant/pic_031.jpg,elephant,art_painting,-60.115337,11.736174,-20.969982,-18.62961,elephant,elephant,11.811677
art_painting/giraffe/pic_307.jpg,giraffe,art_painting,21.322077,26.233326,9.741456,19.72045,giraffe,giraffe,12.7937
art_painting/giraffe/pic_245.jpg,giraffe,art_painting,16.236172,13.583574,7.86419,20.685606,giraffe,giraffe,8.935217
art_painting/giraffe/pic_105.jpg,giraffe,art_painting,19.426958,31.120323,11.841097,20.87399,giraffe,giraffe,13.323973
art_painting/giraffe/pic_270.jpg,giraffe,art_painting,22.123356,23.19677,10.778602,19.219093,giraffe,giraffe,10.294198
art_painting/giraffe/pic_144.jpg,giraffe,art_painting,20.385874,34.339,8.169238,22.32882,giraffe,giraffe,12.239954
art_painting/giraffe/pic_043.jpg,giraffe,art_painting,23.07758,37.876793,8.02128,23.150627,giraffe,giraffe,12.864932
art_painting/giraffe/pic_265.jpg,giraffe,art_painting,12.478463,32.36205,6.372483,23.56952,giraffe,giraffe,5.6112504
art_painting/giraffe/pic_132.jpg,giraffe,art_painting,14.063766,18.430445,7.894624,20.564812,giraffe,giraffe,10.020886
art_painting/giraffe/pic_139.jpg,giraffe,art_painting,20.643314,32.35342,8.622137,22.595217,giraffe,giraffe,13.490424
art_painting/giraffe/pic_101.jpg,giraffe,art_painting,22.653753,33.545204,7.798752,22.304756,giraffe,giraffe,12.645169
art_painting/giraffe/pic_168.jpg,giraffe,art_painting,18.622076,28.343182,7.931727,22.803762,giraffe,giraffe,11.932032
art_painting/giraffe/pic_145.jpg,giraffe,art_painting,22.07034,32.277462,8.452265,21.699114,giraffe,giraffe,12.602568
art_painting/giraffe/pic_085.jpg,giraffe,art_painting,14.592379,15.503714,7.445647,20.16645,giraffe,giraffe,8.672382
art_painting/giraffe/pic_143.jpg,giraffe,art_painting,23.733194,35.93992,8.970505,22.121843,giraffe,giraffe,13.782931
art_painting/giraffe/pic_028.jpg,giraffe,art_painting,15.0643635,13.870523,13.511082,19.487509,giraffe,giraffe,8.863163
art_painting/giraffe/pic_210.jpg,giraffe,art_painting,23.296076,32.532845,8.551639,22.360636,giraffe,giraffe,13.865944
art_painting/giraffe/pic_261.jpg,giraffe,art_painting,24.407309,31.394493,8.992833,21.686039,giraffe,giraffe,13.977367
art_painting/giraffe/pic_160.jpg,giraffe,art_painting,21.668417,29.738148,7.9318275,22.29287,giraffe,giraffe,11.992667
art_painting/guitar/pic_029.jpg,guitar,art_painting,16.458729,-36.34124,39.80686,-3.7973428,guitar,guitar,11.44155
art_painting/guitar/pic_179.jpg,guitar,art_painting,16.332655,-36.31372,40.05873,-4.0837536,guitar,guitar,11.838667
art_painting/guitar/pic_201.jpg,guitar,art_painting,15.316746,-34.199768,39.513042,-4.580958,guitar,dog,9.610398
art_painting/guitar/pic_059.jpg,guitar,art_painting,15.860159,-37.626297,39.3371,-3.3964534,guitar,guitar,12.183159
art_painting/guitar/pic_055.jpg,guitar,art_painting,16.335417,-36.83195,40.709846,-3.4964883,guitar,guitar,12.631295
art_painting/guitar/pic_031.jpg,guitar,art_painting,14.507763,-37.174137,40.355614,-3.0599577,guitar,dog,12.182296
art_painting/guitar/pic_035.jpg,guitar,art_painting,15.442529,-39.857307,39.644894,-2.6798165,guitar,guitar,11.75896
art_painting/guitar/pic_197.jpg,guitar,art_painting,15.87104,-36.760002,39.84039,-2.4404,guitar,dog,12.819063
art_painting/guitar/pic_175.jpg,guitar,art_painting,15.64728,-36.514393,40.71561,-3.2517433,guitar,dog,12.286828
art_painting/guitar/pic_037.jpg,guitar,art_painting,15.635607,-37.09666,39.92247,-3.0742671,guitar,dog,12.754924
art_painting/guitar/pic_099.jpg,guitar,art_painting,13.552621,-31.545536,41.19062,-3.8273618,guitar,dog,8.434781
art_painting/guitar/pic_127.jpg,guitar,art_painting,14.687793,-33.966022,38.9583,-2.9365633,guitar,dog,10.79849
art_painting/guitar/pic_180.jpg,guitar,art_painting,15.107219,-36.194324,40.77614,-2.474691,guitar,dog,12.502018
art_painting/guitar/pic_080.jpg,guitar,art_painting,13.950064,-37.747288,39.93123,-3.6848621,guitar,dog,11.03219
art_painting/guitar/pic_020.jpg,guitar,art_painting,14.143865,-34.405865,39.185184,-4.875747,guitar,dog,9.744395
art_painting/guitar/pic_063.jpg,guitar,art_painting,16.42694,-36.832504,38.864845,-3.7474937,guitar,guitar,11.772901
art_painting/guitar/pic_137.jpg,guitar,art_painting,15.039627,-35.72835,32.344154,0.25573453,guitar,dog,10.835957
art_painting/guitar/pic_089.jpg,guitar,art_painting,15.792573,-38.0089,40.47305,-2.4886696,guitar,guitar,12.156133
art_painting/horse/pic_083.jpg,horse,art_painting,21.121706,29.41642,-11.672091,28.122986,horse,giraffe,11.605449
art_painting/horse/pic_168.jpg,horse,art_painting,18.379671,30.66771,-13.023154,29.517447,horse,giraffe,9.690482
