image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_276.jpg,dog,art_painting,-6.491747,14.213314,32.52346,7.7215657,dog,dog,11.066899
art_painting/dog/pic_155.jpg,dog,art_painting,3.9627533,13.368731,32.72046,8.722107,dog,person,17.92973
art_painting/dog/pic_177.jpg,dog,art_painting,-2.6225052,14.665312,31.609377,9.116248,dog,dog,15.552088
art_painting/dog/pic_350.jpg,dog,art_painting,-7.324893,15.511266,34.83408,10.475652,dog,dog,16.146406
art_painting/dog/pic_290.jpg,dog,art_painting,-9.262342,15.050274,31.024578,10.889867,dog,dog,8.115673
art_painting/dog/pic_266.jpg,dog,art_painting,-10.590473,15.164345,31.489298,10.151156,dog,dog,14.183566
art_painting/dog/pic_099.jpg,dog,art_painting,-11.423801,18.313488,34.716244,5.8447247,dog,dog,19.702911
art_painting/dog/pic_028.jpg,dog,art_painting,-15.22958,17.967186,35.64144,10.870386,dog,dog,11.643912
art_painting/dog/pic_035.jpg,dog,art_painting,-3.787096,15.338833,31.22533,9.851605,dog,dog,12.874833
art_painting/dog/pic_096.jpg,dog,art_painting,-9.9544,19.062893,31.114475,9.850435,dog,dog,16.171593
art_painting/dog/pic_166.jpg,dog,art_painting,-10.347988,11.899789,32.502216,6.0708666,dog,dog,9.929125
art_painting/dog/pic_168.jpg,dog,art_painting,-4.833667,11.003511,32.13576,10.954547,dog,dog,11.290451
art_painting/dog/pic_194.jpg,dog,art_painting,-14.496954,17.928455,32.967365,4.0573387,dog,dog,14.836929
art_painting/dog/pic_212.jpg,dog,art_painting,-12.299002,22.56353,36.12171,7.845679,dog,dog,21.806458
art_painting/dog/pic_340.jpg,dog,art_painting,-5.489849,13.959596,33.232212,5.932835,dog,dog,15.076822
art_painting/dog/pic_089.jpg,dog,art_painting,-5.289913,13.145689,31.60868,8.8617525,dog,dog,13.972151
art_painting/dog/pic_164.jpg,dog,art_painting,-11.948252,15.115438,32.881752,4.298684,dog,dog,14.601651
art_painting/dog/pic_191.jpg,dog,art_painting,-12.783605,14.744773,32.94135,4.041145,dog,dog,12.037609
art_painting/dog/pic_086.jpg,dog,art_painting,-12.594802,16.03016,34.974586,5.4599075,dog,dog,15.685727
art_painting/dog/pic_249.jpg,dog,art_painting,-9.024963,19.051338,29.642134,5.654329,dog,dog,7.063458
art_painting/dog/pic_051.jpg,dog,art_painting,-15.211184,20.950249,35.836395,10.0312805,dog,dog,16.68272
art_painting/dog/pic_198.jpg,dog,art_painting,-6.121641,23.430296,28.78556,4.923837,dog,dog,2.2595077
art_painting/dog/pic_118.jpg,dog,art_painting,-4.2264156,14.004501,33.528027,7.486429,dog,dog,15.277955
art_painting/elephant/pic_151.jpg,elephant,art_painting,-3.9599895,23.26318,8.800363,13.516809,elephant,dog,11.207748
art_painting/elephant/pic_035.jpg,elephant,art_painting,-19.055912,30.316902,10.1426325,20.127968,elephant,dog,17.06057
art_painting/elephant/pic_055.jpg,elephant,art_painting,-19.79638,25.419025,10.7297945,21.003284,elephant,dog,12.500955
art_painting/elephant/pic_137.jpg,elephant,art_painting,-18.476816,26.523294,10.483194,19.118998,elephant,dog,15.226406
art_painting/elephant/pic_249.jpg,elephant,art_painting,-11.397621,23.887169,10.503834,12.122973,elephant,dog,8.9990635
art_painting/elephant/pic_192.jpg,elephant,art_painting,-13.194855,21.430542,11.564766,18.746496,elephant,dog,13.804021
art_painting/elephant/pic_003.jpg,elephant,art_painting,-7.928109,15.272928,10.113938,10.494472,elephant,dog,4.7221966
art_painting/elephant/pic_173.jpg,elephant,art_painting,-20.974129,27.973944,8.140389,19.697214,elephant,dog,13.527723
art_painting/elephant/pic_042.jpg,elephant,art_painting,-18.480114,27.973045,10.669894,19.977264,elephant,dog,14.493088
art_painting/elephant/pic_006.jpg,elephant,art_painting,-20.982187,26.380472,10.3709955,21.445158,elephant,dog,13.402477
