image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_104.jpg,dog,art_painting,10.263014,18.42209,17.43432,3.9593458,dog,person,9.898993
art_painting/dog/pic_110.jpg,dog,art_painting,8.201805,15.442488,17.728216,4.9240828,dog,person,12.0246725
art_painting/dog/pic_378.jpg,dog,art_painting,2.5371752,21.883686,15.882713,4.5943522,dog,person,10.206243
art_painting/dog/pic_368.jpg,dog,art_painting,7.3488665,14.7879925,17.831043,4.897337,dog,person,10.415123
art_painting/dog/pic_168.jpg,dog,art_painting,7.768621,20.640123,16.869495,4.376619,dog,person,11.610069
art_painting/dog/pic_060.jpg,dog,art_painting,0.61226463,20.400265,15.880199,4.966207,dog,elephant,10.737431
art_painting/dog/pic_173.jpg,dog,art_painting,9.391827,15.244376,17.116673,5.080325,dog,person,11.997337
art_painting/dog/pic_301.jpg,dog,art_painting,5.8736463,18.142254,17.132956,4.8246293,dog,person,13.187988
art_painting/dog/pic_274.jpg,dog,art_painting,7.2480273,15.434517,18.280306,3.0516005,dog,person,7.9961314
art_painting/dog/pic_169.jpg,dog,art_painting,7.3757286,18.008625,18.138924,3.654597,dog,person,10.708502
art_painting/dog/pic_035.jpg,dog,art_painting,5.7557516,20.688965,18.489988,3.7853336,dog,person,9.18908
art_painting/dog/pic_221.jpg,dog,art_painting,4.331161,17.946257,15.233759,6.2789454,dog,person,9.743859
art_painting/dog/pic_089.jpg,dog,art_painting,9.100969,18.946457,18.176344,3.7015975,dog,person,10.131063
art_painting/dog/pic_028.jpg,dog,art_painting,1.1678529,21.233932,16.101599,4.7698245,dog,person,10.8645
art_painting/dog/pic_212.jpg,dog,art_painting,8.4675665,18.531296,16.465832,4.8036585,dog,person,12.406822
art_painting/dog/pic_308.jpg,dog,art_painting,4.1509686,21.277832,16.306263,5.1480985,dog,person,11.415909
art_painting/dog/pic_194.jpg,dog,art_painting,5.6055984,16.180748,16.309395,4.2207584,dog,person,10.338089
art_painting/dog/pic_090.jpg,dog,art_painting,8.995116,15.870693,18.248507,3.579493,dog,person,9.879667
art_painting/elephant/pic_132.jpg,elephant,art_painting,-55.48692,25.225826,34.708214,-12.073868,elephant,elephant,11.259422
art_painting/elephant/pic_217.jpg,elephant,art_painting,-57.123093,29.772114,35.604553,-11.007357,elephant,elephant,12.133299
art_painting/elephant/pic_244.jpg,elephant,art_painting,-53.51245,29.954102,35.16515,-11.670913,elephant,elephant,11.376799
art_painting/elephant/pic_224.jpg,elephant,art_painting,-53.58331,28.886936,35.450138,-9.542986,elephant,elephant,12.002927
art_painting/elephant/pic_006.jpg,elephant,art_painting,-55.5748,30.83152,35.192333,-10.33016,elephant,elephant,11.890714
art_painting/elephant/pic_188.jpg,elephant,art_painting,-45.82386,25.522102,34.55927,-13.1520605,elephant,elephant,7.012227
art_painting/elephant/pic_162.jpg,elephant,art_painting,-55.790043,28.41682,35.150055,-9.969753,elephant,elephant,11.818816
art_painting/elephant/pic_022.jpg,elephant,art_painting,-58.65365,29.48658,35.575283,-10.737415,elephant,elephant,12.020243
art_painting/elephant/pic_222.jpg,elephant,art_painting,-56.30948,28.089008,34.680477,-9.744313,elephant,elephant,11.596613
art_painting/elephant/pic_011.jpg,elephant,art_painting,-54.556404,29.421867,35.034927,-9.790898,elephant,elephant,11.59077
art_painting/elephant/pic_146.jpg,elephant,art_painting,-59.837555,24.921722,34.411957,-10.3529625,elephant,elephant,11.754577
art_painting/elephant/pic_048.jpg,elephant,art_painting,-55.852226,27.203392,35.345505,-9.494234,elephant,elephant,11.635393
art_painting/elephant/pic_042.jpg,elephant,art_painting,-56.688187,30.15456,35.50319,-10.035514,elephant,elephant,11.998732
art_painting/elephant/pic_234.jpg,elephant,art_painting,-52.797264,25.608944,34.138638,-10.415034,elephant,elephant,11.693745
art_painting/elephant/pic_012.jpg,elephant,art_painting,-54.569633,26.095463,34.815125,-9.567115,elephant,elephant,11.80413
art_painting/elephant/pic_003.jpg,elephant,art_painting,-52.58959,29.48016,34.04863,-11.456219,elephant,elephant,10.449538
art_painting/elephant/pic_070.jpg,elephant,art_painting,-58.82892,23.72217,34.650066,-10.454233,elephant,elephant,11.734349
art_painting/elephant/pic_031.jpg,elephant,art_painting,-52.16677,26.758175,34.81351,-10.68169,elephant,elephant,10.947359
art_painting/giraffe/pic_307.jpg,giraffe,art_painting,10.102985,-8.857749,1.014527,24.83109,giraffe,horse,11.50835
art_painting/giraffe/pic_245.jpg,giraffe,art_painting,9.297459,-2.0638819,0.08497542,24.531828,giraffe,dog,8.118608
art_painting/giraffe/pic_105.jpg,giraffe,art_painting,2.8105206,-14.663285,2.2285683,27.92808,giraffe,horse,10.973715
art_painting/giraffe/pic_270.jpg,giraffe,art_painting,9.408091,-16.927948,1.8931179,26.64897,giraffe,horse,11.000763
art_painting/giraffe/pic_144.jpg,giraffe,art_painting,5.800161,-21.688095,-0.46181577,25.30759,giraffe,horse,9.167696
art_painting/giraffe/pic_043.jpg,giraffe,art_painting,8.05847,-22.364647,-0.5438299,26.270647,giraffe,horse,11.419488
art_painting/giraffe/pic_265.jpg,giraffe,art_painting,5.670574,-28.658703,-2.0010576,11.942987,horse,horse,-0.29397392
art_painting/giraffe/pic_132.jpg,giraffe,art_painting,5.9514203,-5.39421,0.8811537,24.664516,giraffe,horse,7.4543514
art_painting/giraffe/pic_139.jpg,giraffe,art_painting,5.895954,-19.555012,-0.3611157,26.226618,giraffe,horse,12.518339
art_painting/giraffe/pic_101.jpg,giraffe,art_painting,9.082447,-21.956009,0.14794707,25.686234,giraffe,horse,10.027519
art_painting/giraffe/pic_168.jpg,giraffe,art_painting,8.713236,-9.324134,-0.7099066,25.115602,giraffe,horse,7.643031
art_painting/giraffe/pic_145.jpg,giraffe,art_painting,7.373112,-21.400345,-0.8890339,25.820387,giraffe,horse,8.877098
art_painting/giraffe/pic_085.jpg,giraffe,art_painting,8.8980465,-6.9493456,0.76658344,24.194702,giraffe,horse,8.21977
art_painting/giraffe/pic_143.jpg,giraffe,art_painting,4.5905004,-26.45914,-0.005955003,26.19727,giraffe,horse,12.323349
art_painting/giraffe/pic_028.jpg,giraffe,art_painting,5.8420706,-6.275013,2.670968,28.066484,giraffe,horse,7.026301
art_painting/giraffe/pic_210.jpg,giraffe,art_painting,6.451081,-19.843025,-0.24910493,26.009604,giraffe,horse,12.439312
