image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_104.jpg,dog,art_painting,-3.0427904,12.853499,-27.687965,-10.36539,dog,dog,8.611784
art_painting/dog/pic_110.jpg,dog,art_painting,-4.5018044,16.125727,-27.841043,-10.870668,dog,dog,10.667905
art_painting/dog/pic_378.jpg,dog,art_painting,-3.5538416,16.04626,-26.398777,-12.602478,dog,dog,11.380646
art_painting/dog/pic_368.jpg,dog,art_painting,-3.7872758,10.890142,-29.15703,-9.086213,dog,dog,8.11691
art_painting/dog/pic_168.jpg,dog,art_painting,-3.75578,13.99647,-28.311728,-10.36685,dog,dog,9.780477
art_painting/dog/pic_060.jpg,dog,art_painting,-3.3058605,16.374334,-26.22919,-11.744794,dog,dog,11.280141
art_painting/dog/pic_173.jpg,dog,art_painting,-3.7972822,15.631519,-26.733871,-10.240097,dog,dog,11.225147
art_painting/dog/pic_301.jpg,dog,art_painting,-3.7576988,15.308608,-27.652851,-10.911636,dog,dog,10.94671
art_painting/dog/pic_274.jpg,dog,art_painting,-2.579945,9.330267,-29.98286,-9.88168,dog,dog,7.0374804
art_painting/dog/pic_169.jpg,dog,art_painting,-3.6397564,15.136195,-28.388708,-10.41786,dog,dog,11.032294
art_painting/dog/pic_035.jpg,dog,art_painting,-3.14032,13.319652,-28.567976,-11.242065,dog,dog,9.476469
art_painting/dog/pic_221.jpg,dog,art_painting,-3.6089575,13.4207535,-26.22193,-9.209657,dog,dog,9.212507
art_painting/dog/pic_089.jpg,dog,art_painting,-4.4048915,12.301076,-28.919018,-9.582618,dog,dog,8.6279955
art_painting/dog/pic_028.jpg,dog,art_painting,-3.0367126,14.5133705,-26.896273,-11.138676,dog,dog,10.109508
art_painting/dog/pic_212.jpg,dog,art_painting,-3.597992,16.757511,-26.811712,-12.923274,dog,dog,11.543525
art_painting/dog/pic_308.jpg,dog,art_painting,-3.130366,14.013507,-26.860132,-11.1065855,dog,dog,9.951017
art_painting/dog/pic_194.jpg,dog,art_painting,-2.9500556,14.160687,-26.965784,-13.25611,dog,dog,10.055244
art_painting/dog/pic_090.jpg,dog,art_painting,-3.4063883,10.597715,-29.23214,-9.697022,dog,dog,7.848137
art_painting/elephant/pic_132.jpg,elephant,art_painting,13.627763,0.037558466,-4.961955,-34.56575,elephant,elephant,8.4886875
art_painting/elephant/pic_217.jpg,elephant,art_painting,18.730118,0.775957,-3.516418,-33.775047,elephant,elephant,11.527035
art_painting/elephant/pic_244.jpg,elephant,art_painting,16.821947,-0.3856648,-3.7107074,-34.80692,elephant,elephant,9.772187
art_painting/elephant/pic_224.jpg,elephant,art_painting,17.203405,1.4427726,-2.1885939,-33.183582,elephant,elephant,10.882737
art_painting/elephant/pic_006.jpg,elephant,art_painting,16.495573,0.49249855,-3.3698876,-32.902985,elephant,elephant,10.177371
art_painting/elephant/pic_188.jpg,elephant,art_painting,-3.5734222,8.67488,-22.94967,-7.558073,dog,dog,-6.178871
