image,class,domain,pc1,pc2,tsne1,tsne2,full_head_prediction,slice_prediction,full_head_margin
art_painting/dog/pic_104.jpg,dog,art_painting,3.119672,22.462841,14.591353,2.9792917,dog,person,10.093576
art_painting/dog/pic_110.jpg,dog,art_painting,3.599827,16.069828,15.354751,3.6364317,dog,dog,11.012788
art_painting/dog/pic_378.jpg,dog,art_painting,-3.5441022,19.62222,14.263304,1.6277875,dog,dog,9.944962
art_painting/dog/pic_368.jpg,dog,art_painting,5.370642,14.9885025,15.274573,3.7448153,dog,dog,9.735149
art_painting/dog/pic_168.jpg,dog,art_painting,2.214259,21.359598,14.582522,2.7524672,dog,person,11.260152
art_painting/dog/pic_060.jpg,dog,art_painting,-2.855064,18.171661,14.437858,2.0546005,dog,dog,10.214383
art_painting/dog/pic_173.jpg,dog,art_painting,7.099843,15.1774235,15.300783,2.9515197,dog,dog,10.852244
art_painting/dog/pic_301.jpg,dog,art_painting,3.3250918,15.125472,15.302959,3.1968827,dog,dog,11.211965
art_painting/dog/pic_274.jpg,dog,art_painting,6.2560315,18.713543,15.162089,5.0094457,dog,person,8.713468
art_painting/dog/pic_169.jpg,dog,art_painting,2.3906674,21.792873,14.594922,4.404766,dog,person,10.69667
art_painting/dog/pic_035.jpg,dog,art_painting,-0.4357524,18.957981,14.417147,4.7444763,dog,dog,9.024581
art_painting/dog/pic_221.jpg,dog,art_painting,3.6182983,17.952879,13.761902,2.5689237,dog,dog,9.503892
art_painting/dog/pic_089.jpg,dog,art_painting,5.485792,18.72903,14.634182,4.522882,dog,person,10.481364
art_painting/dog/pic_028.jpg,dog,art_painting,-3.1965623,21.250713,14.5889845,1.7770698,dog,dog,10.38499
art_painting/dog/pic_212.jpg,dog,art_painting,2.5408516,18.582197,15.0910225,1.5216906,dog,dog,10.905591
art_painting/dog/pic_308.jpg,dog,art_painting,-1.3148694,19.27663,14.86792,1.8849983,dog,dog,10.982373
art_painting/dog/pic_194.jpg,dog,art_painting,-0.36117363,16.739841,14.893208,1.112447,dog,dog,9.461427
art_painting/dog/pic_090.jpg,dog,art_painting,5.56096,16.443298,14.517249,4.8047075,dog,dog,8.505605
art_painting/elephant/pic_132.jpg,elephant,art_painting,-49.576115,7.1894093,27.886412,-17.905401,elephant,elephant,9.554352
art_painting/elephant/pic_217.jpg,elephant,art_painting,-60.164528,8.22503,29.596647,-16.735638,elephant,elephant,10.88046
art_painting/elephant/pic_244.jpg,elephant,art_painting,-56.473843,10.526315,29.562342,-17.74711,elephant,elephant,9.038473
art_painting/elephant/pic_224.jpg,elephant,art_painting,-57.505474,9.889898,28.964514,-15.417156,elephant,elephant,10.801348
art_painting/elephant/pic_006.jpg,elephant,art_painting,-59.11422,8.373958,29.066986,-16.152103,elephant,elephant,10.201169
art_painting/elephant/pic_188.jpg,elephant,art_painting,-50.55471,7.01114,28.454695,-18.838066,elephant,elephant,8.078683
art_painting/elephant/pic_162.jpg,elephant,art_painting,-58.986168,8.847058,28.92728,-15.964546,elephant,elephant,10.661849
art_painting/elephant/pic_022.jpg,elephant,art_painting,-60.825012,7.931185,29.321014,-16.317478,elephant,elephant,10.912994
art_painting/elephant/pic_222.jpg,elephant,art_painting,-57.20256,8.6544,28.261267,-15.321466,elephant,elephant,8.796202
art_painting/elephant/pic_011.jpg,elephant,art_painting,-59.9777,11.77111,28.376648,-15.783402,elephant,elephant,9.860288
art_painting/elephant/pic_146.jpg,elephant,art_painting,-62.726402,4.8399773,28.086697,-16.137926,elephant,elephant,9.874635
art_painting/elephant/pic_048.jpg,elephant,art_painting,-59.24543,7.705778,28.832703,-15.380549,elephant,elephant,10.786054
art_painting/elephant/pic_042.jpg,elephant,art_painting,-60.565704,9.070931,29.244549,-15.896052,elephant,elephant,10.849663
art_painting/elephant/pic_234.jpg,elephant,art_painting,-59.310135,9.461349,28.444052,-16.873308,elephant,elephant,10.92609
art_painting/elephant/pic_012.jpg,elephant,art_painting,-58.412983,6.137643,28.5609,-15.628458,elephant,elephant,10.408552
art_painting/elephant/pic_003.jpg,elephant,art_painting,-58.639206,10.14709,27.870697,-16.999054,elephant,elephant,10.356871
art_painting/elephant/pic_070.jpg,elephant,art_painting,-61.39892,3.4793725,28.081636,-16.234604,elephant,elephant,9.852107
art_painting/elephant/pic_031.jpg,elephant,art_painting,-57.973606,9.729983,28.697863,-16.524752,elephant,elephant,10.275551
art_painting/giraffe/pic_307.jpg,giraffe,art_painting,16.175749,-5.724326,10.062103,31.78888,giraffe,horse,11.579677
art_painting/giraffe/pic_245.jpg,giraffe,art_painting,14.928747,-4.335,9.400714,32.2266,giraffe,giraffe,8.761283
art_painting/giraffe/pic_105.jpg,giraffe,art_painting,9.938189,-9.827612,13.517094,34.02274,giraffe,horse,9.856263
art_painting/giraffe/pic_270.jpg,giraffe,art_painting,18.938305,-13.441593,11.741975,32.937607,giraffe,horse,11.236587
art_painting/giraffe/pic_144.jpg,giraffe,art_painting,12.96208,-20.873053,9.14707,33.28051,giraffe,horse,9.3446665
art_painting/giraffe/pic_043.jpg,giraffe,art_painting,18.135195,-22.701454,9.370693,33.83823,giraffe,horse,11.171484
art_painting/giraffe/pic_265.jpg,giraffe,art_painting,19.514057,-34.289833,-2.7619002,25.277029,horse,horse,-0.9241948
art_painting/giraffe/pic_132.jpg,giraffe,art_painting,12.320447,-7.586052,9.821984,31.725433,giraffe,horse,8.896964
art_painting/giraffe/pic_139.jpg,giraffe,art_painting,13.635811,-22.621225,9.886443,33.669888,giraffe,horse,12.491522
art_painting/giraffe/pic_101.jpg,giraffe,art_painting,16.849287,-22.730543,10.245361,32.785835,giraffe,horse,12.616922
art_painting/giraffe/pic_168.jpg,giraffe,art_painting,14.897959,-17.633436,9.3694515,34.09973,giraffe,horse,9.147264
art_painting/giraffe/pic_145.jpg,giraffe,art_painting,18.207848,-22.704988,9.102188,33.48317,giraffe,horse,8.524711
art_painting/giraffe/pic_085.jpg,giraffe,art_painting,15.070652,-11.119797,9.168209,32.854435,giraffe,horse,9.945464
